metricId;crawlJobId;organizationId;sourceId;dimensions;rawValue;rawLast;avg3d;avg7d;avg15d;avg30d;stddev7d;stddev30d
6;25240;147;324;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_bayardesportes_com_br""}";5.567788124084473;4.027233362197876;10.225989818572998;8.82323682308197;8.82323682308197;8.82323682308197;5.217971371394538;5.217971371394538
34;25240;147;324;;1;1;1;1;1;1;0;0
2;25240;147;324;;78;78;77.33333333333333;77;76.6;71.48275862068965;0.7559289460184545;8.552558357531236
32;25240;147;324;;100;100;100;100;100;100;0;0
28;25240;147;324;;100;100;100;100;100;100;0;0
30;25240;147;324;;100;100;100;100;100;100;0;0
12;25240;147;324;;0;0;0;0;0;0;0;0
18;25239;149;332;;100;100;100;100;100;100;0;0
19;25239;149;332;;2;2;2;2;2;2;0;0
9;25239;149;332;;0;0;0;0;0;0;0;0
20;25239;149;332;;0;0;0;0;0;0;0;0
8;25239;149;332;;0;0;0;0;0;0;0;0
13;25239;149;332;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_runningbalboa_com_co""}";0;0;0;0;0;0;0;0
13;25239;149;332;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_runningbalboa_com_co""}";0;0;0;0;0;0;0;0
7;25239;149;332;;0;0;0;0;0;0;0;0
35;25239;149;332;;1;1;1;1;1;1;0;0
36;25239;149;332;;1;1;1;1;1;1;0;0
5;25239;149;332;;0;0;0;0;0;0;0;0
21;25239;149;332;;0;;;;;;;
14;25239;149;332;;0;0;0;0;0;0;0;0
10;25239;149;332;;1;1;1;1;1;1;0;0
11;25239;149;332;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_runningbalboa_com_co""}";1.314525842666626;1.467199087142944;1.391021490097046;1.3459043900171916;1.3459043900171916;1.3459043900171916;0.06373423317523141;0.06373423317523141
11;25239;149;332;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_runningbalboa_com_co""}";1.55167031288147;1.59429407119751;1.4763743877410889;1.4660743713378908;1.4660743713378908;1.4660743713378908;0.09210335741997291;0.09210335741997291
6;25239;149;332;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_runningbalboa_com_co""}";1.66436243057251;3.252905130386353;12.06157914797465;6.872491002082825;6.872491002082825;6.872491002082825;10.88819635383784;10.88819635383784
6;25239;149;332;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_runningbalboa_com_co""}";1.710294008255005;1.619808197021484;6.807582219441731;4.76567587852478;4.76567587852478;4.76567587852478;6.001440991085623;6.001440991085623
4;25239;149;332;;24;24;24;24;24;24;0;0
29;25239;149;332;;100;100;100;100;100;100;0;0
27;25239;149;332;;100;100;100;100;100;100;0;0
31;25239;149;332;;100;100;100;100;100;100;0;0
34;25239;149;332;;1;1;1;1;1;1;0;0
26;25239;149;332;;0;0;0;0;0;0;0;0
2;25239;149;332;;24;24;24;24;24;24;0;0
32;25239;149;332;;100;100;100;100;100;100;0;0
28;25239;149;332;;100;100;100;100;100;100;0;0
30;25239;149;332;;100;100;100;100;100;100;0;0
12;25239;149;332;;0;0;0;0;0;0;0;0
18;25238;181;432;;80.95;85.71;80.95;81.63;81.902;82.42724137931035;3.9650472884948025;3.0882367433723927
19;25238;181;432;;2;2;2;2;2;2;0;0
9;25238;181;432;;0;0;0;0;0;0;0;0
20;25238;181;432;;0;0;0;0;0;0;0;0
8;25238;181;432;;0;0;0;0;0;0;0;0
15;25238;181;432;;0;;;;;;;
24;25238;181;432;;0;0;0;0;0;0;0;0
23;25238;181;432;;0;0;0;0;0;0;0;0
22;25238;181;432;;0;0;0;0;0;0;0;0
25;25238;181;432;;0;0;0;0;0;0;0;0
16;25238;181;432;;0;0;0;0;0;0;0;0
13;25238;181;432;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_belezanaweb_com_br""}";0;0;0;0;0;0;0;0
13;25238;181;432;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_belezanaweb_com_br""}";0;0;0;10.052857142857144;4.691333333333334;3.703684210526316;24.62437045709318;15.713401323820216
7;25238;181;432;;0;0;0;0;0;0;0;0
35;25238;181;432;;1;1;2;2.2857142857142856;2.066666666666667;2.263157894736842;1.2777531299998799;1.2913520154089786
36;25238;181;432;;6;1;3.6666666666666665;3.4285714285714284;3.2;3.3157894736842106;2.381904571504724;2.225513106512208
5;25238;181;432;;0;0;0;0;0;0;0;0
21;25238;181;432;;0;;;;;;;
14;25238;181;432;;0;0;0;0;0;0;0;0
10;25238;181;432;;1;1;1;1;1;1;0;0
11;25238;181;432;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_belezanaweb_com_br""}";1.244336366653442;1.193249702453613;1.204928159713745;1.2339057922363281;1.2362971464792887;1.2294669025822689;0.029969066640530572;0.03919123179574194
11;25238;181;432;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_belezanaweb_com_br""}";1.422967433929443;1.378323554992676;1.369390885035197;1.3791125842503138;1.3795826276143393;1.370410078450253;0.03493129008281831;0.0333980856613302
6;25238;181;432;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_belezanaweb_com_br""}";1.458498001098633;1.43086576461792;1.4650042851765954;2.958756276539394;3.646891069412232;3.262437594564338;3.494918196771111;3.588105583554176
6;25238;181;432;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_belezanaweb_com_br""}";2.031432867050171;1.785618305206299;1.9034690062204997;1.814643110547747;3.2227558294932046;3.0837857221302234;0.13598763832231325;2.9778594891699885
4;25238;181;432;;21;21;21;21;21;21;0;0
29;25238;181;432;;100;100;100;100;100;100;0;0
27;25238;181;432;;100;100;100;100;100;100;0;0
31;25238;181;432;;100;100;100;100;100;100;0;0
34;25238;181;432;;6;1;5;4.571428571428571;4.2;4.421052631578948;4.135461378894322;3.8704792233368916
26;25238;181;432;;0;0;0;0;0;0;0;0
2;25238;181;432;;78;87;82.66666666666667;82;81.86666666666666;83.55172413793103;2.9277002188455996;3.5485422640518443
32;25238;181;432;;100;100;100;100;100;100;0;0
28;25238;181;432;;100;100;100;100;100;100;0;0
30;25238;181;432;;100;100;100;100;100;100;0;0
12;25238;181;432;;0;0;0;0;0;0;0;0
18;25237;181;431;;97.22;97.22;97.21999999999998;97.17428571428572;96.98666666666666;97.02206896551724;0.03958973274443064;0.4915940244743932
19;25237;181;431;;2;2;2;2;2;2;0;0
9;25237;181;431;;0;0;0;0;0;0;0;0
20;25237;181;431;;0;0;0;0;0;0;0;0
8;25237;181;431;;0;0;0;0;0;0;0;0
15;25237;181;431;;0;;;;;;;
13;25237;181;431;"{""proxy_name"": ""DEFAULT"", ""spider_name"": ""pdp_epocacosmeticos_com_br""}";0;0;0;0;0;0;0;0
13;25237;181;431;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_epocacosmeticos_com_br""}";0;0;0;13.445714285714287;6.274666666666667;4.953684210526316;32.93513922725039;21.016702182719325
7;25237;181;431;;0;0;0;0;0;0;0;0
5;25237;181;431;;0;0;0;0;0;0;0;0
14;25237;181;431;;0.01;0.01;0.01;0.008658892128279883;0.00472108843537415;0.0048236663086287145;0.0035362400466603626;0.005085684967938949
10;25237;181;431;;0.99;0.99;0.9899999999999999;0.99134110787172;0.9952789115646258;0.9951763336913713;0.0035362400466603665;0.005085684967938949
11;25237;181;431;"{""percentile"": ""p50"", ""proxy_name"": ""DEFAULT"", ""spider_name"": ""pdp_epocacosmeticos_com_br""}";1.248849153518677;1.028810024261475;1.0134630997975667;1.130990403039115;1.0925561904907226;1.0788934230804443;0.1533903522979061;0.11063108639885043
11;25237;181;431;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_epocacosmeticos_com_br""}";1.159927368164062;1.16386342048645;1.1543166637420652;1.3848374230521063;1.2664786179860432;1.233834894079911;0.48052362074496635;0.3159268512772964
6;25237;181;431;"{""percentile"": ""p95"", ""proxy_name"": ""DEFAULT"", ""spider_name"": ""pdp_epocacosmeticos_com_br""}";1.866025924682617;1.701172351837158;1.533599774042765;1.8810395172664098;2.637551546096802;2.6571380339170756;0.4066173836291972;2.1423678078662203
6;25237;181;431;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_epocacosmeticos_com_br""}";1.348007440567017;1.407830953598022;1.475724458694458;1.680361066545759;2.8856082757314048;2.843269812433343;0.3835678410684082;2.992209434339876
12;25237;181;431;;0;0;0;0;0;0;0;0
13;25236;181;437;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_drogariavenancio_com_br""}";0;0;0;0;0;0;0;0
13;25236;181;437;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_drogariavenancio_com_br""}";0;0;0;0;0;0;0;0
14;25236;181;437;;0;0;0;0;0;0;0;0
10;25236;181;437;;1;1;1;1;1;1;0;0
11;25236;181;437;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_drogariavenancio_com_br""}";2.8482666015625;2.570055246353149;2.5728460152943926;2.741785628455026;2.725484275817871;2.7144330300782857;0.17308129420561452;0.2202708456223663
11;25236;181;437;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_drogariavenancio_com_br""}";2.771745920181274;2.560903072357178;2.444559017817179;2.702399321964809;2.7525837580362955;2.7126394580392277;0.32234661096869005;0.26601358930872265
6;25236;181;437;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_drogariavenancio_com_br""}";3.785576820373535;3.579087257385254;3.7447989781697593;5.231749636786325;5.070092725753784;4.826922027688277;3.14523677731498;2.7501812721881826
6;25236;181;437;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_drogariavenancio_com_br""}";3.833729982376099;4.011451482772827;3.588282585144043;5.9664146900177;5.090001249313355;4.894372435177074;5.20028406099796;3.484080475713507
27;25236;181;437;;100;100;100;100;100;100;0;0
31;25236;181;437;;100;100;100;100;100;100;0;0
26;25236;181;437;;0;0;0;0;0;0;0;0
2;25236;181;437;;27;27;27;27;27;27;0;0
32;25236;181;437;;100;100;100;100;100;100;0;0
28;25236;181;437;;100;100;100;100;100;100;0;0
30;25236;181;437;;100;100;100;100;100;100;0;0
12;25236;181;437;;0;0;0;0;0;0;0;0
18;25225;181;432;;85.71;80.95;80.95;80.95;81.58466666666666;82.26310344827587;3.598221783047842;3.035442481461962
19;25225;181;432;;2;2;2;2;2;2;0;0
9;25225;181;432;;0;0;0;0;0;0;0;0
20;25225;181;432;;0;0;0;0;0;0;0;0
8;25225;181;432;;0;0;0;0;0;0;0;0
13;25225;181;432;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_belezanaweb_com_br""}";0;0;0;0;0;0;0;0
13;25225;181;432;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_belezanaweb_com_br""}";0;0;0;10.052857142857144;4.691333333333334;3.9094444444444445;24.62437045709318;16.1190523819286
7;25225;181;432;;0;0;0;0;0;0;0;0
35;25225;181;432;;1;4;2.3333333333333335;2.2857142857142856;2.1333333333333333;2.3333333333333335;1.2777531299998799;1.2909944487358056
36;25225;181;432;;1;7;4;3.7142857142857144;3.2666666666666666;3.4444444444444446;2.1852940772540506;2.216659704806667
5;25225;181;432;;0;0;0;0;0;0;0;0
21;25225;181;432;;0;;;;;;;
14;25225;181;432;;0;0;0;0;0;0;0;0
10;25225;181;432;;1;1;1;1;1;1;0;0
11;25225;181;432;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_belezanaweb_com_br""}";1.193249702453613;1.238241672515869;1.2283730506896973;1.252868686403547;1.2395165284474692;1.2314789692560832;0.038907310763946296;0.039298390790581755
11;25225;181;432;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_belezanaweb_com_br""}";1.378323554992676;1.34315299987793;1.3651703993479412;1.3807532106127058;1.3782090663909912;1.369970440864563;0.035124862300289425;0.03425971737111842
6;25225;181;432;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_belezanaweb_com_br""}";1.43086576461792;1.434149026870728;1.5136574109395344;4.394111497061595;3.699434391657512;3.3641915851169166;4.493304976435295;3.6596486381511366
6;25225;181;432;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_belezanaweb_com_br""}";1.785618305206299;1.991406917572021;1.9224061965942383;3.224254948752267;3.392838223775228;3.1559061341815524;3.4436460947363137;3.043266087210436
4;25225;181;432;;21;21;21;21;21;21;0;0
29;25225;181;432;;100;100;100;100;100;100;0;0
27;25225;181;432;;100;100;100;100;100;100;0;0
31;25225;181;432;;100;100;100;100;100;100;0;0
34;25225;181;432;;1;11;5.333333333333333;4.857142857142857;4.266666666666667;4.611111111111111;3.9434782119549316;3.889285694041586
26;25225;181;432;;0;0;0;0;0;0;0;0
11;25220;181;438;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_drogariaspacheco_com_br""}";1.224122524261475;1.232532024383545;1.2017474969228108;1.2957267761230469;1.3076351006825766;1.303005532214516;0.09620316331665639;0.09631253425203522
11;25220;181;438;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_drogariaspacheco_com_br""}";1.990681886672974;1.876663684844971;1.7452102502187092;1.896681785583496;1.9558672110239665;1.9455994304857755;0.2677291336424703;0.19267581642946507
6;25220;181;438;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_drogariaspacheco_com_br""}";1.597092866897583;1.922950506210327;1.6834075450897217;2.684136833463396;3.524019050598145;3.2104152127316126;1.3963238011795938;3.0053411571619635
6;25220;181;438;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_drogariaspacheco_com_br""}";4.089173078536987;2.712839126586914;2.9634310404459634;2.991049596241542;4.5373819669087725;4.390173146599217;0.535702107241691;2.798938224423884
13;25218;181;436;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_paguemenos_com_br""}";0;0;0;0;0;0;0;0
13;25218;181;436;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_paguemenos_com_br""}";0;0;0;0;0;0;0;0
14;25218;181;436;;0;0;0;0;0;0;0;0
10;25218;181;436;;1;1;1;1;1;1;0;0
11;25218;181;436;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_paguemenos_com_br""}";2.169758081436157;2.484630346298218;2.3629726568857827;2.4539478506360735;2.4721879164377847;2.45777866575453;0.18898632766959794;0.1653800112667177
11;25218;181;436;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_paguemenos_com_br""}";1.701078653335571;1.534700393676758;1.569298346837362;1.7072696004595076;1.6216563860575357;1.6424983441829681;0.2723628145584147;0.26879337674563025
6;25218;181;436;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_paguemenos_com_br""}";3.072259187698364;3.122728824615479;3.352890094121298;3.5171689305986678;4.256442991892497;4.109053532282512;0.3505393006939133;2.082711072399138
6;25218;181;436;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_paguemenos_com_br""}";2.78183650970459;2.880780696868896;2.9581569035847983;5.025157485689435;4.043042437235515;4.004513278603554;3.346497130795178;2.4659584506027334
13;25217;181;434;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_drogasil_com_br""}";0;0;0;0;0;0;0;0
13;25217;181;434;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_drogasil_com_br""}";0;0;0;0;0;0;0;0
5;25217;181;434;;0;0;0;0;0;0;0;0
21;25217;181;434;;0;;;;;;;
14;25217;181;434;;0;0;0.003968253968253968;0.0017006802721088435;0.0007936507936507937;0.0006613756613756613;0.004165798882284316;0.0027269217100645902
10;25217;181;434;;1;1;0.996031746031746;0.9982993197278912;0.9992063492063491;0.9993386243386243;0.004165798882284302;0.0027269217100645807
11;25217;181;434;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_drogasil_com_br""}";1.246412515640259;1.306982517242432;1.154060999552409;1.2843330247061593;1.1730390866597493;1.125951303376092;0.2774376490028222;0.2672937239199443
11;25217;181;434;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_drogasil_com_br""}";1.322777271270752;1.628341197967529;1.4522921244303386;1.4475715841565813;1.3499127705891927;1.326449758866254;0.15608159459125484;0.14933707964001314
6;25217;181;434;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_drogasil_com_br""}";2.773245811462402;17.45638561248779;9.112077395121256;9.239979607718329;6.7925697167714425;5.999076485633849;4.134612019179797;4.932452239858466
6;25217;181;434;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_drogasil_com_br""}";5.226619958877563;2.84152626991272;2.8214911619822183;5.282275983265468;3.87467311223348;3.643474172143375;3.9436682935262133;2.9400054147181
4;25217;181;434;;54;54;53.666666666666664;53.857142857142854;53.93333333333333;53.86206896551724;0.3499271061118826;0.3448275862068966
29;25217;181;434;;100;100;100;100;100;100;0;0
27;25217;181;434;;100;100;100;100;100;100;0;0
31;25217;181;434;;100;100;100;100;100;100;0;0
26;25217;181;434;;0;0;0;0;0;0;0;0
2;25217;181;434;;54;54;53.666666666666664;53.857142857142854;53.93333333333333;53.86206896551724;0.3499271061118826;0.3448275862068966
32;25217;181;434;;100;100;100;100;100;100;0;0
28;25217;181;434;;100;100;100;100;100;100;0;0
30;25217;181;434;;100;100;100;100;100;100;0;0
12;25217;181;434;;0;0;0;0;0;0;0;0
18;25215;168;385;;75.41;76.67;77.70666666666666;80.25857142857144;81.64000000000001;82.32851851851852;2.80294961257106;2.310877184267519
19;25215;168;385;;1;1;1;1;1;1;0;0
9;25215;168;385;;0;0;0;0;0;0;0;0
20;25215;168;385;;0;0;0;0;0;0;0;0
8;25215;168;385;;0;0;0;0;0;0.6333333333333334;0;2.254680727993475
15;25215;168;385;;0;;;;;;;
7;25215;168;385;;0;0;0;0;0;0;0;0
35;25215;168;385;;5;5;5;5;5.066666666666666;4;0;1.387777332977422
36;25215;168;385;;6;6;6;6.142857142857143;6.066666666666666;6;0.3499271061118826;0.816496580927726
14;25215;168;385;;0;0;0;0;0;0;0;0
10;25215;168;385;;1;1;1;1;1;1;0;0
11;25215;168;385;"{""percentile"": ""p50"", ""proxy_name"": ""SCRAPE_DO"", ""spider_name"": ""pdp_magazineluiza_com_br_sellers_variants""}";3.581573247909546;1.598705530166626;1.6562221050262451;1.6350529193878174;1.6154841899871828;1.934831394089593;0.0759356067861191;0.7813133194794272
11;25215;168;385;"{""percentile"": ""p50"", ""spider_name"": ""plp_magazineluiza_com_br""}";0.1571516990661621;0.2210841178894043;0.30323052406311035;0.3342749391283308;0.3158276557922363;0.3158276557922363;0.07570158344627047;0.07363859579425464
11;25215;168;385;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_magazineluiza_com_br""}";2.055659532546997;2.283398389816284;2.4025373458862305;2.5387772492000034;2.624754627545675;2.624754627545675;0.5826614190877482;0.6419986184509732
6;25215;168;385;"{""percentile"": ""p95"", ""proxy_name"": ""SCRAPE_DO"", ""spider_name"": ""pdp_magazineluiza_com_br_sellers_variants""}";11.25046181678772;2.829113721847534;3.9014729658762612;3.694488525390625;3.610370635986328;5.326312118106419;1.2334087948739254;4.690982498987223
6;25215;168;385;"{""percentile"": ""p95"", ""spider_name"": ""plp_magazineluiza_com_br""}";0.2289266586303711;0.2219820022583008;0.31857522328694665;0.3731132916041783;0.34479737281799316;0.34479737281799316;0.10280195035797023;0.09977619043885985
6;25215;168;385;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_magazineluiza_com_br""}";3.24602198600769;2.53239917755127;2.675912380218506;3.6736814635140553;4.04508509238561;4.04508509238561;1.8487711565564908;2.409686670467908
34;25215;168;385;;10;11;11;11;11.133333333333333;12.333333333333334;0;1.4907119849998598
23;25214;168;384;;0;0;0;0;0;0;0;0
22;25214;168;384;;0;0;0.7833333333333333;1.9228571428571428;2.5906666666666665;2.2551851851851854;3.837278478615929;4.257244257663653
25;25214;168;384;;0;0;0;0;0;0;0;0
16;25214;168;384;;33.33;50;75.35333333333334;76.73857142857142;77.18266666666666;73.88296296296296;24.032525239511457;23.895889591496665
13;25214;168;384;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_mercadolivre_com_br_sellers_variants""}";0;21.41;8.083333333333334;6.002857142857143;3.7813333333333334;3.926111111111111;8.032133170292068;6.194451943194265
13;25214;168;384;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_mercadolivre_com_br_adhoc""}";0;;;;;;;
7;25214;168;384;;0;0;0;0;0;0;0;0
35;25214;168;384;;9;9;9;8.714285714285714;7.8;6.035714285714286;0.45175395145262565;2.2116920293415765
36;25214;168;384;;10;9;9;9.571428571428571;9.733333333333333;9.785714285714286;0.7284313590846836;0.817537367304257
5;25214;168;384;;0;0;0;0;0;0;0;0
21;25214;168;384;;0;;;;;;;
14;25214;168;384;;0.3165829145728643;0.647187329328236;0.5204372979432845;0.509623787337273;0.4718994914099704;0.48292174438864904;0.11258608051639461;0.11699571931036247
10;25214;168;384;;0.6810137644745466;0.3489896231567449;0.47571002565613085;0.4864773992928773;0.5249460062582093;0.5139719257877449;0.11177542588903813;0.11651242324032403
11;25214;168;384;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_mercadolivre_com_br_sellers_variants""}";1.808577537536621;0.2795929908752441;1.1223167578379314;1.3763868808746338;1.4208989143371582;1.3600012063980103;0.7522741857785196;0.578780336478746
11;25214;168;384;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_mercadolivre_com_br_adhoc""}";2.558577060699463;;;;;;;
6;25214;168;384;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_mercadolivre_com_br_sellers_variants""}";6.030945062637329;9.454325675964355;8.041241725285849;7.57681553704398;6.985396401087443;6.505158437622918;2.460786993385542;2.694758563910628
6;25214;168;384;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_mercadolivre_com_br_adhoc""}";5.328041791915894;;;;;;;
29;25214;168;384;;2.19;1.65;1.47;2.0785714285714287;1.7693333333333332;22.884642857142858;0.7661113043234938;40.27657379049291
27;25214;168;384;;100;100;100;100;100;100;0;0
31;25214;168;384;;2.19;1.65;1.47;2.0785714285714287;1.7693333333333332;22.884642857142858;0.7661113043234938;40.27657379049291
34;25214;168;384;;30;28;28;28.428571428571427;28.333333333333332;31.285714285714285;0.7284313590846836;3.6435573556733853
26;25214;168;384;;0;0;0;0;0;0;0;0
2;25214;168;384;;366;363;362;364;384.73333333333335;516.5357142857143;4.105745103771404;163.3295271491824
32;25214;168;384;;100;100;100;100;100;100;0;0
28;25214;168;384;;100;100;100;100;100;100;0;0
30;25214;168;384;;100;100;100;100;100;100;0;0
12;25214;168;384;;0;0;0;0;0;0;0;0
18;25213;181;439;;100;100;100;100;100;100;0;0
19;25213;181;439;;10;14;7.666666666666667;6;6;6;4.147288270665544;4.147288270665544
9;25213;181;439;;0;0;0;0;0;0;0;0
20;25213;181;439;;100;100;100;100;100;100;0;0
8;25213;181;439;;0;0;0;0;0;0;0;0
15;25213;181;439;;0;;;;;;;
24;25213;181;439;;0;0;0;0;0;0;0;0
23;25213;181;439;;0;1.95;2.04;2.8459999999999996;2.8459999999999996;2.8459999999999996;3.048439600844996;3.048439600844996
22;25213;181;439;;0;6.51;2.17;2.384;2.384;2.384;2.9404394229434483;2.9404394229434483
25;25213;181;439;;0;7.17;2.39;1.434;1.434;1.434;2.868;2.868
16;25213;181;439;;62.71;70.03;73.34333333333333;72.52000000000001;72.52000000000001;72.52000000000001;16.119266732702204;16.119266732702204
13;25213;181;439;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_sellers_variants_mercadolivre_com_br""}";0;0;0;0;0;0;0;0
13;25213;181;439;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_mercadolivre_com_br""}";0;0;0;0;0;0;0;0
7;25213;181;439;;0;0;0;0;0;0;0;0
5;25213;181;439;;0;0;0;0;0;0;0;0
21;25213;181;439;;0;;;;;;;
14;25213;181;439;;0.46614872364039955;0.6371308016877637;0.6969437792222603;0.6969437792222603;0.6969437792222603;0.6969437792222603;0.05981297753449655;0.05981297753449655
10;25213;181;439;;0.5194228634850167;0.360056258790436;0.30085483845722116;0.30085483845722116;0.30085483845722116;0.30085483845722116;0.05920142033321482;0.05920142033321482
11;25213;181;439;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_sellers_variants_mercadolivre_com_br""}";1.972601652145386;3.060190439224243;3.1449530124664307;3.1449530124664307;3.1449530124664307;3.1449530124664307;0.0847625732421875;0.0847625732421875
11;25213;181;439;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_mercadolivre_com_br""}";2.250586271286011;1.254517793655396;1.2427047491073608;1.2427047491073608;1.2427047491073608;1.2427047491073608;0.011813044548035001;0.011813044548035001
6;25213;181;439;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_sellers_variants_mercadolivre_com_br""}";7.768094301223755;4.930103778839111;8.760246634483336;8.760246634483336;8.760246634483336;8.760246634483336;3.8301428556442243;3.8301428556442243
6;25213;181;439;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_mercadolivre_com_br""}";7.406723022460938;4.58313250541687;4.977838397026062;4.977838397026062;4.977838397026062;4.977838397026062;0.3947058916091919;0.3947058916091919
4;25213;181;439;;179;256;101.66666666666667;69.6;69.6;69.6;93.35652092917773;93.35652092917773
29;25213;181;439;;100;9.62;69.87333333333333;81.924;81.924;81.924;36.152;36.152
27;25213;181;439;;100;100;100;100;100;100;0;0
31;25213;181;439;;100;9.62;69.87333333333333;81.924;81.924;81.924;36.152;36.152
26;25213;181;439;;0;0;0;0;0;0;0;0
